file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s64_0	mißgönnen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s64_1	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s121_0	Hälfte	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s121_1	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s122_0	Beblümt	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s122_29	DAT>ACC	_	NN	ART.d	NN	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s122_0	Sammet	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s122_29	DAT>ACC	_	NN	ART.d	NN	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s204_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s204_3	DAT>ACC	ART.ein	NN	_	NE	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_0	versagen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_33	DAT>ACC	_	PDAT	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_0	tragen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_33	DAT>ACC	_	PDAT	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_0	tun	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_33	DAT>ACC	_	PDAT	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_0	versagen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_33	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_0	tragen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_33	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_0	tun	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1661_Cleopatra.txt#s239_33	DAT>ACC	_	NN	_	PPER	main		17	2	DRAM	OMD

file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s39_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s39_2	DAT>ACC	_	NN	ART.d	NN	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s62_0	unternehmen	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s62_4	ACC>DAT	_	PRF	ART.ein	NN	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s97_0	mögt	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s97_9	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OMD
file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s136_0	geben	file:///home/christian/Desktop/github/germhist/GerManC/LING-COL/DRAM_P1_OMD_1683_Masaniello.txt#s136_20	DAT>ACC	ART.d	NN	_	PPER	main		17	2	DRAM	OMD

