file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1588e-letters-cracow.psd#s14_0	fr_koyft	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1588e-letters-cracow.psd#bPARSE_91	ACC>DAT	_	PRO	_	NPR	main		16	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1959e-niger-sarah.psd#s10_0	veyzn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1959e-niger-sarah.psd#bPARSE_140	DAT>ACC	di	N	dem	N	main		20	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#s349_0	gezogt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#bPARSE_3502	DAT>ACC	a	N	_	PRO	main		20	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#s247_0	git	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#bPARSE_2534	DAT>ACC	di	N	_	PRO	main		20	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#s229_0	zogn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#bPARSE_2357	DAT>ACC	_	PRO	_	PRO	main		20	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#s271_0	zogn	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1946e-mark.psd#bPARSE_2780	DAT>ACC	a	N	_	PRO	dep		20	1	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#s45_0	efnen	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#bPARSE_406	DAT>ACC	di	N	_	PRO	dep		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#s147_0	veyzt	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#bPARSE_1137	DAT>ACC	di	N	_	PRO	main		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#s100_0	hakin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#bPARSE_792	DAT>ACC	_	N	den	N	main		18	2	P	YID
file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#s138_0	makhin	file:///home/christian/Desktop/github/germhist/ppchy/orig/penn-parsed-corpus-of-historical-yiddish/data/1783e-ukraine-1.psd#bPARSE_1069	DAT>ACC	a	N	_	PRO	main		18	2	P	YID
